id_transacao,data_transacao,valor,operacao,banco_origem,cpf_origem,codigo_agencia_origem,id_conta_origem,conta_completa,id_conta,id_conta,descricao,created_at
04101400242291364251389168,2024-04-14 10:00:22,86990.39,transferencia,1,29134228101,6319,81134-1,6319-81134-1,35454891,1006,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04101433240779955050731342,2024-04-14 10:33:07,52073.6,transferencia,1,66023268994,5997,82715-6,5997-82715-6,26168609,263,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04161410245530066889419084,2024-04-14 16:10:55,86028.38,transferencia,1,9115061957,6003,30545-6,6003-30545-6,67713405,301,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04111443240874883920262745,2024-04-14 11:43:08,92689.03,transferencia,1,67539209941,8847,97044-5,8847-97044-5,78194047,496,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04181429245315662697048702,2024-04-14 18:29:53,64393.48,transferencia,1,86010238862,6651,96232-9,6651-96232-9,66535801,874,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04151427240314828217471864,2024-04-14 15:27:03,58718.83,transferencia,1,9988758219,2841,72779-5,2841-72779-5,11446903,424,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04081455240331261858869653,2024-04-14 08:55:03,58651.15,transferencia,1,25391007402,6213,77687-8,6213-77687-8,86755219,741,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04081447241151278082629067,2024-04-14 08:47:11,8296.99,transferencia,1,5764304393,7215,79128-1,7215-79128-1,50288298,1121,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04191406241219151842579902,2024-04-14 19:06:12,9263.37,transferencia,1,59080484539,5191,51298-4,5191-51298-4,54576867,1241,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04021428241690486140316440,2024-04-14 02:28:16,70050.17,transferencia,1,48104097407,8409,65900-0,8409-65900-0,88044498,665,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04061433240323862979315940,2024-04-14 06:33:03,78003.89,transferencia,1,50552523089,6832,45547-7,6832-45547-7,89293994,764,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04001433240327945570813058,2024-04-14 00:33:03,20704.06,transferencia,1,15181382924,4972,87597-5,4972-87597-5,84295529,851,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04061402245721659670118653,2024-04-14 06:02:57,16656.19,transferencia,1,79209984331,5612,59629-5,5612-59629-5,30766900,1048,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04081457242790686309566829,2024-04-14 08:57:27,64955.17,transferencia,1,11486859100,8609,90294-9,8609-90294-9,15504228,473,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04061428242339540052333420,2024-04-14 06:28:23,58971.68,transferencia,1,74333592577,4593,93186-3,4593-93186-3,14971344,790,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04081408245408130051484572,2024-04-14 08:08:54,27896.96,transferencia,1,72552377203,3180,17258-0,3180-17258-0,20901565,621,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04011436240290293421032266,2024-04-14 01:36:02,87954.6,transferencia,1,63610923725,9209,51275-4,9209-51275-4,32133685,905,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04061404240780229106068337,2024-04-14 06:04:07,70048.95,transferencia,1,25953051409,2208,18375-7,2208-18375-7,55769312,1123,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04131426241357791583293173,2024-04-14 13:26:13,23360.75,transferencia,1,77354062073,9775,55986-5,9775-55986-5,58221378,310,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04141452244205479961813139,2024-04-14 14:52:42,83883.88,transferencia,1,32335593803,7450,24737-4,7450-24737-4,62939127,59,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04061437241323866381951234,2024-04-14 06:37:13,8048.91,transferencia,1,58089947808,6832,99471-7,6832-99471-7,70317489,1051,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04051408242017670652842108,2024-04-14 05:08:20,65950.02,transferencia,1,18078375301,7671,72051-0,7671-72051-0,50955675,321,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04111439242163815632834423,2024-04-14 11:39:21,92609.81,transferencia,1,59970161024,1836,96205-2,1836-96205-2,58221378,310,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04201430243444574800759238,2024-04-14 20:30:34,23629.56,transferencia,1,53992132498,7544,33954-0,7544-33954-0,28109926,1214,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04031548241830065756223114,2024-04-15 03:48:18,81114.99,transferencia,1,47791314568,6003,72531-5,6003-72531-5,53254231,990,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04211511243517943861915259,2024-04-15 21:11:35,82095.57,transferencia,1,13960141106,4971,71415-0,4971-71415-0,46406358,797,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04171529243434291073712871,2024-04-15 17:29:34,63090.68,transferencia,1,19115050254,9243,33645-3,9243-33645-3,22601623,963,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04221518240021658559283879,2024-04-15 22:18:00,9012.72,transferencia,1,38407869830,5612,56946-2,5612-56946-2,52858123,979,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04141527240704866543969480,2024-04-15 14:27:07,58568.28,transferencia,1,56332598662,6840,88703-3,6840-88703-3,82774717,200,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04001507244274755571342555,2024-04-15 00:07:42,44332.72,transferencia,1,89865151804,5747,24076-5,5747-24076-5,66230298,600,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04171541244813895457748064,2024-04-15 17:41:48,5469.18,transferencia,1,35353428056,9831,39576-6,9831-39576-6,38548302,1008,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04071500241026130527917940,2024-04-15 07:00:10,11608.31,transferencia,1,33366278935,3162,79548-1,3162-79548-1,11804521,342,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04151544244413854606982295,2024-04-15 15:44:44,6519.85,transferencia,1,84531782593,5831,44130-9,5831-44130-9,84561170,886,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04171500243357793563058643,2024-04-15 17:00:33,70390.29,transferencia,1,63323741609,9775,38185-6,9775-38185-6,47914435,827,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04121535241207244904123531,2024-04-15 12:35:12,94192.0,transferencia,1,37289331044,4270,84812-5,4270-84812-5,92804244,705,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04181543245753324421349522,2024-04-15 18:43:57,50560.28,transferencia,1,36101850820,2335,41674-1,2335-41674-1,74863590,1035,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04131502240418271330176402,2024-04-15 13:02:04,61962.77,transferencia,1,13462504649,7281,14986-6,7281-14986-6,88888932,901,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04231523245550410633263363,2024-04-15 23:23:55,57561.39,transferencia,1,40216881374,1405,27918-7,1405-27918-7,87163353,712,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04121527245772626014243103,2024-04-15 12:27:57,50189.91,transferencia,1,2165092035,2627,53158-3,2627-53158-3,10715296,156,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04211528242732144621336579,2024-04-15 21:28:27,95039.98,transferencia,1,26690434290,4123,24098-4,4123-24098-4,71128345,107,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04041522245100270523792697,2024-04-15 04:22:51,31952.37,transferencia,1,99982572202,7200,99167-3,7200-99167-3,76600213,417,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04051501244055244611284480,2024-04-15 05:01:40,23133.83,transferencia,1,56661008580,4255,43160-9,4255-43160-9,31797774,553,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04071544243971376396132692,2024-04-15 07:44:39,62850.38,transferencia,1,63512694829,7317,12016-7,7317-12016-7,90211229,763,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04001550242079959579758954,2024-04-15 00:50:20,89404.04,transferencia,1,94779506107,5997,89755-9,5997-89755-9,12152239,953,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04081616240126623491342939,2024-04-16 08:16:01,38649.92,transferencia,1,58991646549,2662,14122-2,2662-14122-2,91972935,534,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04041604242351272632642951,2024-04-16 04:04:23,29171.51,transferencia,1,33014688886,7215,33712-0,7215-33712-0,10902958,744,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04011634242961133375838196,2024-04-16 01:34:29,89670.72,transferencia,1,44107071243,3116,98626-9,3116-98626-9,75210157,368,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04181633242662052464554938,2024-04-16 18:33:26,9146.27,transferencia,1,15595474564,5026,84766-7,5026-84766-7,50151920,1225,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04121657241375298481091783,2024-04-16 12:57:13,45875.61,transferencia,1,66454326233,9257,83087-6,9257-83087-6,28036027,345,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04051619245551270067951536,2024-04-16 05:19:55,63468.07,transferencia,1,84243398941,7215,69426-8,7215-69426-8,41844175,906,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04201604241549318742475666,2024-04-16 20:04:15,71476.64,transferencia,1,99755416820,1394,56824-1,1394-56824-1,91785816,1042,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04191615243807611708388474,2024-04-16 19:15:38,2949.68,transferencia,1,33861803,1670,46766-7,1670-46766-7,27845268,641,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04151635241713851847967353,2024-04-16 15:35:17,57543.07,transferencia,1,20035798424,5831,79237-3,5831-79237-3,25287101,565,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04071653244680229088116796,2024-04-16 07:53:46,47583.62,transferencia,1,88000810964,2208,47678-5,2208-47678-5,69620458,481,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04011659242189611645866175,2024-04-16 01:59:21,92190.66,transferencia,1,79217168653,1698,60454-3,1698-60454-3,43806025,260,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04141629241226833336078171,2024-04-16 14:29:12,29100.85,transferencia,1,46596758583,3862,13383-2,3862-13383-2,22165450,336,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04041628245237484211769627,2024-04-16 04:28:52,45423.23,transferencia,1,47079555760,8473,39948-3,8473-39948-3,56024631,853,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04141649244107617607026015,2024-04-16 14:49:41,66471.48,transferencia,1,18030552947,1670,97502-0,1670-97502-0,74636286,505,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04181648242973135815842938,2024-04-16 18:48:29,32386.32,transferencia,1,18091364075,3137,84876-9,3137-84876-9,65333444,577,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04161603240057796503644675,2024-04-16 16:03:00,77733.15,transferencia,1,76938435073,9775,49489-8,9775-49489-8,13707261,102,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04091639241927914645535536,2024-04-16 09:39:19,58947.02,transferencia,1,51780118210,1972,70226-9,1972-70226-9,80158105,1091,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04071635241199930175689143,2024-04-16 07:35:11,60340.2,transferencia,1,85805443198,3999,67886-0,3999-67886-0,72256258,42,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04091603243274755703267571,2024-04-16 09:03:32,69654.47,transferencia,1,90353451770,5747,82466-3,5747-82466-3,12207060,884,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04181603245799939253681300,2024-04-16 18:03:57,48525.47,transferencia,1,39804180308,3999,87259-2,3999-87259-2,89861240,1088,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04131708240417916932316175,2024-04-17 13:08:04,51185.56,transferencia,1,56977908564,1971,89562-8,1971-89562-8,72146678,379,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04131731244990292270497232,2024-04-17 13:31:49,32655.63,transferencia,1,41925347206,9209,50529-3,9209-50529-3,37827407,128,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04021701242474882325588395,2024-04-17 02:01:24,1535.54,transferencia,1,50210907398,8847,31630-9,8847-31630-9,85279665,852,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04071734244122653299933060,2024-04-17 07:34:41,18257.39,transferencia,1,45734731811,5622,21283-7,5622-21283-7,39921345,384,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04021731244813899730989644,2024-04-17 02:31:48,50978.65,transferencia,1,9939227329,9831,56583-8,9831-56583-8,48584041,339,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04001705240508858774648939,2024-04-17 00:05:05,50592.98,transferencia,1,87233917663,5880,65048-2,5880-65048-2,21677833,168,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04041741243422711130991442,2024-04-17 04:41:34,12327.44,transferencia,1,76262120378,1722,16968-8,1722-16968-8,22545653,8,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04081748243745676170194669,2024-04-17 08:48:37,28107.73,transferencia,1,22292884909,7654,29410-2,7654-29410-2,24787933,604,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04071755244458110532046181,2024-04-17 07:55:44,16651.08,transferencia,1,78955320574,1185,78838-0,1185-78838-0,74132712,314,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04001839242247613692333113,2024-04-18 00:39:22,45918.67,transferencia,1,81666162116,1674,17809-5,1674-17809-5,62939127,59,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04181841241115845444063891,2024-04-18 18:41:11,24186.24,transferencia,1,93153937591,4851,73990-6,4851-73990-6,35481359,550,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04151835245591368681726037,2024-04-18 15:35:55,76533.26,transferencia,1,87494249044,6319,78533-6,6319-78533-6,50893447,503,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04221839242590299031456684,2024-04-18 22:39:25,11501.81,transferencia,1,87097702672,9209,87378-1,9209-87378-1,14637652,1062,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04201846241327914645537291,2024-04-18 20:46:13,97305.01,transferencia,1,37310039530,1972,48672-0,1972-48672-0,37766215,68,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04231825242249574845032188,2024-04-18 23:25:22,17701.7,transferencia,1,84853185364,7594,52079-9,7594-52079-9,53696517,378,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04201807245317438988692888,2024-04-18 20:07:53,5662.47,transferencia,1,90939188775,3471,72073-6,3471-72073-6,98454151,383,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04091824244215781059238515,2024-04-18 09:24:42,3536.39,transferencia,1,38121619742,8751,98869-0,8751-98869-0,15623260,1193,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04071850241537341261098704,2024-04-18 07:50:15,96322.2,transferencia,1,46951782229,4373,20078-4,4373-20078-4,15504228,473,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04171842242107614679714381,2024-04-18 17:42:21,73845.92,transferencia,1,27481939543,1670,92040-5,1670-92040-5,29712584,651,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04231805241807247474847056,2024-04-18 23:05:18,86440.97,transferencia,1,2000198058,4270,71943-5,4270-71943-5,74727173,318,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04151849242224637013317627,2024-04-18 15:49:22,99709.19,transferencia,1,92925742807,3642,19188-1,3642-19188-1,69583471,775,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04231807242549062651284270,2024-04-18 23:07:25,39191.44,transferencia,1,68916917883,6094,50240-9,6094-50240-9,84490910,62,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04161806240717679008457976,2024-04-18 16:06:07,87300.38,transferencia,1,84013703459,7671,89146-5,7671-89146-5,87118971,298,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04041832240704863205662892,2024-04-18 04:32:07,64813.25,transferencia,1,10934314152,6840,42695-2,6840-42695-2,60686092,1224,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04031846242581127839975825,2024-04-18 03:46:25,93187.1,transferencia,1,37574778124,2118,80831-1,2118-80831-1,48584041,339,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04081832241008292821521569,2024-04-18 08:32:10,92735.09,transferencia,1,22018141040,9280,90256-8,9280-90256-8,28109926,1214,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04221842241378163411769810,2024-04-18 22:42:13,44034.01,transferencia,1,15172174311,6187,78273-1,6187-78273-1,72715910,305,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04221820242083814356734172,2024-04-18 22:20:20,17943.9,transferencia,1,25828087924,1838,18738-3,1838-18738-3,52653730,275,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04011945241575294856924962,2024-04-19 01:45:15,91102.75,transferencia,1,3349433103,9257,79819-0,9257-79819-0,82090202,850,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04051923242527491986823252,2024-04-19 05:23:25,48448.8,transferencia,1,12636141677,9472,88800-9,9472-88800-9,96973592,1072,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04201950240867792145845280,2024-04-19 20:50:08,6944.46,transferencia,1,105255807,9776,94705-3,9776-94705-3,16788521,803,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04221922245801425060462546,2024-04-19 22:22:58,50387.77,transferencia,1,35644468500,2410,87834-0,2410-87834-0,67344434,1097,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04161904245644616499463690,2024-04-19 16:04:56,9633.98,transferencia,1,66803893480,1644,50440-1,1644-50440-1,83096187,794,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04051953242537122587799091,2024-04-19 05:53:25,48180.87,transferencia,1,28435906396,2173,61599-0,2173-61599-0,22331322,846,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04011914245527755952727781,2024-04-19 01:14:55,95728.71,transferencia,1,20148211437,5772,65281-0,5772-65281-0,28363062,428,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04011939241230065756227804,2024-04-19 01:39:12,13539.81,transferencia,1,17025067890,6003,34984-5,6003-34984-5,17464009,722,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04181935243009040343993428,2024-04-19 18:35:30,32940.63,transferencia,1,37106326925,4090,30834-0,4090-30834-0,51292413,415,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04001936242322066483556872,2024-04-19 00:36:23,8308.25,transferencia,1,34379444104,6022,62315-2,6022-62315-2,37974764,400,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04111936241574752617749384,2024-04-19 11:36:15,76069.02,transferencia,1,91562387979,5747,59399-5,5747-59399-5,68961318,1018,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04031928240458112090313385,2024-04-19 03:28:04,44890.1,transferencia,1,59527225205,1185,17959-8,1185-17959-8,75596062,448,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04191915244769785724558291,2024-04-19 19:15:47,95202.02,transferencia,1,12340196205,8796,59132-4,8796-59132-4,51553395,947,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04171924240586417676182833,2024-04-19 17:24:05,30675.47,transferencia,1,2903134812,1468,62217-0,1468-62217-0,39976031,1205,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04122045244045573300345619,2024-04-20 12:45:40,98470.14,transferencia,1,15295275116,7554,43077-0,7554-43077-0,45214993,1084,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04152034245549065131129751,2024-04-20 15:34:55,10977.72,transferencia,1,96985687784,6094,81211-8,6094-81211-8,78453832,650,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04032041240216085726982297,2024-04-20 03:41:02,19384.32,transferencia,1,27219835205,8061,91171-3,8061-91171-3,39419543,414,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04182001245119355707639232,2024-04-20 18:01:51,19404.5,transferencia,1,50033160384,5391,10015-9,5391-10015-9,19024217,208,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04222054241708138525394097,2024-04-20 22:54:17,29644.17,transferencia,1,63748330405,3180,85257-7,3180-85257-7,29182726,1101,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04232015241904863205663583,2024-04-20 23:15:19,58586.85,transferencia,1,16919665255,6840,21732-8,6840-21732-8,73238694,1248,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04182053243817437841061345,2024-04-20 18:53:38,12519.07,transferencia,1,32909488039,3471,69143-8,3471-69143-8,85653426,1001,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04142023240707614310519625,2024-04-20 14:23:07,30955.02,transferencia,1,65765319661,1670,69011-7,1670-69011-7,36586910,238,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04082033240280226881534174,2024-04-20 08:33:02,5579.66,transferencia,1,60240171110,2208,18587-6,2208-18587-6,22809228,795,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04132032240975291659888409,2024-04-20 13:32:09,99556.9,transferencia,1,45941692609,9257,15359-1,9257-15359-1,51471936,240,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04162055243004776790324850,2024-04-20 16:55:30,36741.37,transferencia,1,5915256317,7740,88191-7,7740-88191-7,10103235,638,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04002029242380221693142692,2024-04-20 00:29:23,38093.13,transferencia,1,36939730249,2208,28629-2,2208-28629-2,65588616,1054,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04232008241930640803913413,2024-04-20 23:08:19,85583.85,transferencia,1,29596539477,4603,73656-8,4603-73656-8,89728236,341,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04152136245005474187761709,2024-04-21 15:36:50,19286.21,transferencia,1,99145537968,7450,41529-2,7450-41529-2,50107493,1221,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04022149241373280225788505,2024-04-21 02:49:13,46344.11,transferencia,1,47415346858,8237,43961-7,8237-43961-7,48584041,339,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04172113241437340954365048,2024-04-21 17:13:14,33683.77,transferencia,1,52464140864,4373,64051-3,4373-64051-3,87105145,915,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04112150243672621432938095,2024-04-21 11:50:36,21488.86,transferencia,1,28713030299,2627,69312-7,2627-69312-7,59951669,688,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04122145245022354680655242,2024-04-21 12:45:50,73749.53,transferencia,1,66370082309,5322,63510-6,5322-63510-6,27753840,1070,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04182143240147610165346432,2024-04-21 18:43:01,58787.81,transferencia,1,62585442403,1674,54210-9,1674-54210-9,18951475,1253,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04032103242230066944259857,2024-04-21 03:03:22,34405.72,transferencia,1,94812104211,6003,26743-8,6003-26743-8,78079093,836,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04112125243090489164224349,2024-04-21 11:25:30,10668.06,transferencia,1,35314394480,8409,50830-1,8409-50830-1,94580589,1066,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04142129242706763436839553,2024-04-21 14:29:27,45863.56,transferencia,1,10381307948,6760,25348-7,6760-25348-7,29496391,847,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
